,Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,units_approved_rate_1st,units_approved_rate_2nd,Target_Graduate
881,1,1,1,2,1,1,1,3,2,3,6,1,0,1,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0.0,0.0,1
882,1,12,1,4,1,1,1,13,27,10,7,0,1,0,1,0,31,0,0,6,15,1,11,0,0,6,10,0,0,0,16,0,0.16666666666666666,0.0,0
883,1,12,1,4,1,1,1,22,27,5,8,0,1,0,1,0,32,0,0,6,8,3,13,0,4,10,14,6,11,0,16,0,0.5,0.6,0
884,1,7,2,12,1,1,1,2,28,5,10,1,0,1,0,1,19,0,0,8,12,7,12,0,0,8,12,7,12,0,10,1,0.875,0.875,1
885,1,13,1,15,1,6,1,19,24,1,1,1,0,1,0,0,34,0,8,10,11,10,12,0,5,10,12,9,12,0,7,2,1.0,0.9,1
886,1,7,6,15,1,1,1,23,12,1,1,1,0,1,0,0,21,0,0,6,6,6,13,0,0,6,6,6,13,0,7,2,1.0,1.0,1
887,1,14,2,10,1,1,1,22,27,10,8,1,0,1,0,1,53,0,4,7,16,6,11,0,2,7,9,7,11,0,9,0,0.8571428571428571,1.0,1
888,1,1,1,12,1,1,1,13,14,5,8,0,0,1,0,1,19,0,0,7,7,7,14,0,0,8,8,8,15,0,13,0,1.0,1.0,1
889,1,1,3,15,1,1,1,23,28,10,6,0,0,1,0,1,20,0,0,6,9,4,13,0,0,6,13,4,11,0,10,1,0.6666666666666666,0.6666666666666666,1
890,1,1,2,15,1,1,1,1,14,10,10,1,0,1,0,0,18,0,0,6,6,6,14,0,0,6,6,6,14,0,10,1,1.0,1.0,1
891,1,12,1,2,1,1,1,22,28,28,44,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0.0,0.0,0
892,1,14,1,12,1,1,1,22,27,10,10,1,0,1,0,1,21,0,0,8,8,7,14,0,0,8,8,7,14,0,12,3,0.875,0.875,1
893,1,4,1,3,0,3,1,22,10,10,5,0,0,0,0,0,26,0,0,5,9,0,0,0,0,5,10,0,0,0,9,0,0.0,0.0,0
894,1,13,1,6,1,14,1,1,1,5,8,1,0,1,0,0,26,0,11,18,45,18,11,10,9,13,27,13,12,5,15,2,1.0,1.0,1
895,2,15,1,17,0,14,1,1,27,5,10,0,0,0,0,0,21,0,0,5,12,3,11,0,0,5,10,1,13,0,15,2,0.6,0.2,0
896,1,8,1,15,1,1,1,22,27,6,6,0,0,1,0,0,18,0,0,6,9,6,12,0,0,6,9,6,13,0,7,2,1.0,1.0,1
897,1,14,1,5,1,14,1,13,27,6,10,1,0,1,0,1,21,0,4,12,12,12,13,0,5,12,12,11,12,0,15,2,1.0,0.9166666666666666,1
898,1,1,1,11,1,1,1,23,14,10,6,1,0,1,0,0,21,0,0,6,10,6,10,0,0,6,10,4,11,0,7,2,1.0,0.6666666666666666,0
899,1,8,1,14,1,1,1,13,14,8,8,0,0,1,0,1,19,0,0,6,6,6,13,0,0,6,6,6,14,0,13,0,1.0,1.0,1
900,1,8,1,9,1,1,1,13,14,10,8,0,0,1,0,0,19,0,0,5,7,2,10,0,0,5,11,2,14,0,10,1,0.4,0.4,0
901,1,14,2,10,1,1,1,23,28,6,6,0,0,1,0,1,19,0,0,6,8,6,11,0,0,6,11,5,11,0,10,1,1.0,0.8333333333333334,1
902,1,4,1,12,1,3,1,22,28,8,8,1,0,1,0,0,27,0,0,8,8,8,12,0,0,8,8,8,12,0,9,0,1.0,1.0,1
903,1,1,2,12,1,1,1,22,1,10,5,1,0,1,0,1,18,0,0,7,7,6,12,0,0,7,7,6,12,0,7,2,0.8571428571428571,0.8571428571428571,1
904,1,1,2,9,1,1,1,13,14,10,10,1,0,1,0,0,20,0,0,5,12,1,10,2,0,5,5,0,0,0,12,3,0.2,0.0,0
905,1,1,3,12,1,1,1,1,1,6,6,1,0,1,0,1,19,0,0,7,7,7,13,0,0,8,8,8,12,0,12,0,1.0,1.0,1
906,1,1,4,14,1,1,1,1,1,8,8,1,0,1,0,0,20,0,0,6,7,0,0,0,0,6,6,0,0,0,16,0,0.0,0.0,0
907,1,8,2,10,1,1,1,13,28,8,7,1,0,1,0,1,19,0,0,6,12,5,11,0,0,6,11,6,11,0,12,3,0.8333333333333334,1.0,1
908,1,8,5,10,1,1,1,13,1,6,6,1,0,1,0,0,20,0,0,6,8,4,11,0,0,6,15,3,10,0,9,0,0.6666666666666666,0.5,0
909,1,1,1,2,1,1,1,23,14,8,11,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0.0,0.0,0
910,1,1,1,16,1,1,1,22,27,10,6,0,0,1,0,0,18,0,0,6,6,6,13,0,0,6,6,6,13,0,7,2,1.0,1.0,1
911,1,1,1,6,1,1,1,13,1,6,5,1,0,1,0,0,20,0,0,5,7,4,12,0,0,5,5,5,13,0,10,1,0.8,1.0,1
912,2,12,1,17,0,1,1,22,27,10,10,0,0,0,0,0,38,0,0,5,6,5,10,0,0,5,9,2,11,0,12,3,1.0,0.4,0
913,4,12,1,3,0,1,1,22,27,10,8,0,0,1,0,0,42,0,0,6,8,5,11,0,0,6,6,6,12,0,8,1,0.8333333333333334,1.0,1
914,1,12,1,12,1,1,1,22,27,10,7,0,0,1,0,0,32,0,0,7,0,0,0,0,0,8,0,0,0,0,13,0,0.0,0.0,0
915,1,6,1,15,1,1,12,13,14,5,6,1,0,1,0,0,22,1,0,6,6,6,13,0,0,6,6,6,13,0,12,0,1.0,1.0,1
916,2,12,1,17,0,1,1,19,24,12,12,1,0,1,0,0,28,0,0,5,10,0,0,0,0,5,5,0,0,0,7,2,0.0,0.0,0
917,2,12,1,3,0,7,1,22,27,9,11,1,0,1,0,0,37,0,0,6,0,0,0,0,0,6,0,0,0,0,9,0,0.0,0.0,0
918,2,15,1,4,1,14,1,22,28,10,5,0,0,1,0,0,43,0,0,6,8,6,14,0,0,6,9,6,15,0,15,2,1.0,1.0,1
919,6,12,1,3,0,1,1,22,1,10,8,0,0,1,0,1,41,0,0,6,10,5,12,0,0,6,6,6,12,0,13,0,0.8333333333333334,1.0,1
920,4,12,1,3,0,12,1,22,27,10,4,0,0,1,0,1,29,0,0,6,11,4,11,0,0,6,9,5,10,0,10,1,0.6666666666666666,0.8333333333333334,1
921,1,12,1,3,0,1,1,22,27,10,10,0,0,1,0,1,35,0,0,6,8,6,10,0,0,6,7,6,11,0,10,1,1.0,1.0,1
922,1,8,6,10,1,1,1,1,3,5,3,1,0,1,0,0,18,0,0,6,8,4,11,0,0,6,8,4,12,0,9,0,0.6666666666666666,0.6666666666666666,0
923,1,12,1,12,1,12,1,22,27,10,7,0,0,0,0,1,39,0,0,7,14,3,11,0,0,7,9,2,10,0,16,0,0.42857142857142855,0.2857142857142857,0
924,4,12,1,17,0,1,1,22,27,10,10,0,0,1,0,0,37,0,0,5,14,2,10,0,0,5,7,3,11,0,12,3,0.4,0.6,0
925,1,12,1,12,1,1,1,22,27,10,8,1,0,1,0,1,26,0,0,7,7,6,13,0,0,7,7,6,13,0,7,2,0.8571428571428571,0.8571428571428571,1
926,1,4,1,6,1,3,1,13,15,5,12,1,0,1,0,0,32,0,0,5,8,1,14,2,0,5,12,0,0,4,10,1,0.2,0.0,0
927,2,12,1,3,0,1,1,22,27,7,9,0,1,1,0,0,37,0,3,8,12,7,11,0,2,7,10,6,12,0,13,0,0.875,0.8571428571428571,0
928,1,12,1,6,1,1,1,22,14,29,35,1,1,1,0,0,28,0,0,6,17,0,0,0,0,6,6,0,0,0,8,1,0.0,0.0,0
929,1,1,1,10,1,1,1,13,27,1,1,1,0,1,0,0,19,0,0,6,10,0,0,4,0,6,0,0,0,0,7,2,0.0,0.0,0
930,1,1,5,9,1,1,1,22,28,8,8,1,0,1,0,0,18,0,0,5,9,1,11,0,0,5,9,2,12,0,7,2,0.2,0.4,0
931,1,1,1,16,1,1,1,13,28,10,10,0,0,1,0,1,19,0,0,7,10,6,13,0,0,7,7,7,13,0,12,0,0.8571428571428571,1.0,1
932,2,4,1,14,1,3,1,22,27,8,8,0,0,1,0,0,32,0,4,11,15,8,13,0,2,8,10,8,15,0,13,0,0.7272727272727273,1.0,1
933,2,12,1,9,1,1,1,22,27,10,10,1,0,1,0,0,31,0,0,5,8,3,11,0,0,5,9,2,11,0,7,2,0.6,0.4,0
934,1,12,1,12,1,1,1,3,1,3,6,1,0,1,0,0,34,0,0,8,11,7,11,0,0,8,11,7,11,0,10,1,0.875,0.875,0
935,1,1,3,2,1,1,1,1,1,4,4,1,0,1,0,0,20,0,6,12,12,12,13,0,4,11,14,11,14,0,8,1,1.0,1.0,1
936,1,12,1,12,1,12,1,23,28,10,10,0,0,1,0,0,28,0,0,7,15,1,10,0,0,7,10,1,10,0,13,0,0.14285714285714285,0.14285714285714285,0
937,1,15,1,17,0,14,1,22,27,7,7,0,0,1,0,0,31,0,2,6,8,6,12,0,2,7,8,7,13,0,9,0,1.0,1.0,0
938,1,1,1,15,1,1,1,13,28,5,11,1,0,1,0,0,18,0,0,6,7,6,12,0,0,6,8,4,12,0,7,2,1.0,0.6666666666666666,0
939,4,12,1,3,0,12,1,22,27,12,8,0,0,0,0,0,31,0,0,6,8,5,11,0,0,6,9,3,11,0,9,0,0.8333333333333334,0.5,0
940,1,1,3,15,1,1,1,13,14,6,6,1,0,1,0,0,19,0,0,6,6,6,13,0,0,6,8,5,12,0,12,0,1.0,0.8333333333333334,1
941,1,1,1,10,1,1,1,22,14,10,5,1,0,1,0,1,19,0,0,6,8,6,14,0,0,6,8,6,12,0,16,0,1.0,1.0,1
942,2,12,1,10,1,12,1,22,27,10,10,1,0,1,0,0,31,0,0,6,11,0,0,0,0,5,10,0,0,0,9,0,0.0,0.0,0
943,1,4,1,6,1,3,1,1,14,10,11,0,0,1,0,0,34,0,0,6,0,0,0,0,0,6,0,0,0,0,15,2,0.0,0.0,0
944,1,7,1,13,1,1,1,22,27,10,8,1,0,1,0,1,18,0,0,7,7,7,15,0,0,8,8,8,16,0,12,0,1.0,1.0,1
945,1,8,2,11,1,1,1,22,27,8,8,1,0,1,0,0,18,0,0,6,6,6,13,0,0,6,6,6,12,0,11,0,1.0,1.0,1
946,1,1,1,9,1,1,1,3,14,4,4,0,1,1,1,0,19,0,0,5,7,5,13,0,0,5,11,5,12,5,16,0,1.0,1.0,1
947,1,8,2,15,1,1,1,3,5,1,3,1,0,0,1,1,22,0,0,4,8,0,0,0,0,4,8,0,0,0,7,2,0.0,0.0,0
948,2,14,1,14,1,1,1,19,24,1,1,0,0,1,1,0,32,0,6,10,12,10,11,0,4,9,9,4,11,0,7,2,1.0,0.4444444444444444,1
949,1,12,1,9,1,1,1,22,3,10,3,0,0,1,1,0,61,0,0,5,0,0,0,0,0,5,0,0,0,0,15,2,0.0,0.0,0
950,1,12,1,17,0,1,1,22,27,10,10,1,0,1,1,0,30,0,0,5,7,5,11,0,0,5,5,5,11,0,7,2,1.0,1.0,1
951,2,12,1,17,0,1,1,22,27,10,10,0,1,0,1,0,45,0,0,5,9,0,0,0,0,5,11,0,0,0,12,0,0.0,0.0,0
952,1,15,1,4,1,14,1,1,14,5,9,0,0,1,1,0,20,0,0,6,7,6,13,0,0,6,6,6,12,0,12,0,1.0,1.0,1
953,1,9,5,12,1,1,1,13,1,2,11,0,0,1,0,0,19,0,0,7,0,0,0,0,0,8,0,0,0,0,9,0,0.0,0.0,0
954,1,13,1,7,1,1,1,3,1,3,10,1,0,1,1,0,26,0,4,10,14,4,11,0,4,11,11,4,12,0,7,2,0.4,0.36363636363636365,0
955,1,8,4,14,1,1,1,1,1,5,12,1,0,1,1,0,19,0,0,5,6,3,13,0,0,5,5,1,11,0,7,2,0.6,0.2,0
956,1,8,1,15,1,1,1,13,27,10,10,0,0,1,1,1,19,0,0,6,6,6,12,0,0,6,7,6,11,0,16,0,1.0,1.0,1
957,1,1,3,15,1,1,1,23,1,10,5,1,0,1,1,0,19,0,0,6,6,6,12,0,0,6,7,5,13,0,12,0,1.0,0.8333333333333334,1
958,1,1,1,9,1,1,1,1,14,6,6,1,0,1,1,1,19,0,0,5,6,5,13,0,0,5,6,5,12,0,16,0,1.0,1.0,1
959,1,1,3,14,1,1,1,11,9,1,1,1,0,0,1,0,19,0,0,5,5,0,0,0,0,4,4,0,0,0,7,2,0.0,0.0,0
960,1,12,1,14,1,1,1,19,24,1,1,1,0,0,1,0,28,0,0,5,7,3,11,0,0,5,8,2,11,1,7,2,0.6,0.4,0
961,1,14,1,9,1,1,1,22,27,10,10,0,0,1,1,0,24,0,10,15,16,15,13,1,10,14,14,14,13,0,9,0,1.0,1.0,1
962,1,1,1,8,1,1,1,3,1,3,5,0,0,1,1,0,18,0,0,5,7,3,13,0,0,5,5,5,13,0,7,2,0.6,1.0,1
963,1,1,2,7,1,1,1,23,28,6,6,0,0,1,1,0,18,0,0,5,9,2,11,0,0,5,9,2,12,2,7,2,0.4,0.4,0
964,1,1,1,15,1,1,1,1,3,4,8,1,0,1,1,1,18,0,0,6,7,6,11,0,0,6,12,5,10,0,12,0,1.0,0.8333333333333334,1
965,1,15,1,4,1,14,1,4,1,3,9,0,0,1,1,0,21,0,0,6,9,5,13,0,0,6,9,5,12,0,8,1,0.8333333333333334,0.8333333333333334,1
966,2,12,1,17,0,1,1,13,27,10,6,0,0,0,1,0,28,0,0,5,5,0,0,0,0,5,6,0,0,0,12,0,0.0,0.0,0
967,1,12,1,4,1,9,1,22,14,10,11,0,0,1,1,0,58,0,0,6,9,0,0,0,0,6,6,0,0,0,13,0,0.0,0.0,0
968,2,12,1,17,0,1,1,19,24,1,1,1,0,0,1,0,49,0,0,5,5,0,0,0,0,5,5,0,0,0,7,2,0.0,0.0,0
969,1,12,1,7,1,1,1,1,28,4,6,0,0,1,1,0,24,0,0,5,6,3,10,0,0,5,9,2,10,0,15,2,0.6,0.4,0
970,1,14,1,14,1,1,1,19,24,1,1,0,0,1,1,0,25,0,0,5,5,4,13,0,0,5,5,4,14,0,7,2,0.8,0.8,1
971,4,13,1,9,1,1,1,22,28,8,4,1,0,1,1,0,33,0,0,5,5,1,10,0,0,5,5,0,0,0,7,2,0.2,0.0,0
972,2,12,2,7,1,12,1,22,27,8,8,0,0,0,1,0,33,0,0,5,11,0,0,0,0,5,5,0,0,0,9,0,0.0,0.0,0
973,2,14,1,16,1,1,1,22,27,8,8,0,0,1,1,0,40,0,0,2,4,1,16,0,0,4,5,4,15,0,13,0,0.5,1.0,1
974,2,12,1,17,0,1,1,22,14,10,4,0,0,1,1,0,48,0,0,5,9,5,12,0,0,5,8,5,11,0,16,0,1.0,1.0,1
975,1,8,3,7,1,1,1,1,14,10,4,1,1,0,1,0,18,0,0,5,10,3,12,0,0,5,8,3,10,0,8,1,0.6,0.6,0
976,1,12,1,12,1,12,1,23,28,10,9,1,0,1,1,0,24,0,0,7,7,6,12,1,0,7,7,6,12,1,7,2,0.8571428571428571,0.8571428571428571,1
977,2,1,1,6,1,1,1,13,14,30,29,0,0,1,1,1,23,0,0,5,6,5,11,0,0,5,7,4,13,1,10,1,1.0,0.8,1
978,1,12,1,17,0,12,1,13,27,8,6,1,1,0,1,0,39,0,0,5,6,5,10,0,0,5,7,5,14,0,10,1,1.0,1.0,0
979,1,9,1,4,1,1,1,1,28,10,7,0,0,1,1,0,21,0,5,11,16,9,11,0,3,9,14,8,12,0,15,2,0.8181818181818182,0.8888888888888888,1
980,1,13,1,7,1,6,1,20,25,7,7,1,0,1,1,0,34,0,4,6,8,4,11,0,1,5,8,2,10,0,7,2,0.6666666666666666,0.4,0
981,2,12,1,17,0,1,1,13,14,5,5,0,0,1,1,1,41,0,0,5,9,4,11,0,0,5,6,5,11,0,8,1,0.8,1.0,0
982,1,1,1,15,1,1,1,1,28,5,6,0,0,1,1,0,18,0,0,6,6,6,12,0,0,6,6,6,12,0,12,3,1.0,1.0,1
983,2,12,1,17,0,1,1,23,28,10,4,0,0,1,1,0,34,0,0,5,10,4,11,0,0,5,10,4,10,0,13,0,0.8,0.8,0
984,1,1,1,9,1,1,1,1,1,3,11,0,0,1,1,0,19,0,0,5,8,2,10,0,0,5,8,1,16,0,7,2,0.4,0.2,0
985,1,1,1,12,1,1,1,13,14,4,4,0,0,1,1,0,19,0,0,8,8,7,13,0,0,8,8,7,13,0,12,3,0.875,0.875,1
986,1,4,1,4,1,4,1,1,1,5,7,0,0,1,1,0,28,0,0,6,14,6,14,0,0,6,12,6,15,0,16,0,1.0,1.0,1
987,1,8,1,5,1,1,1,1,1,6,1,1,0,1,1,0,18,0,0,6,7,5,10,1,0,6,6,0,0,0,7,2,0.8333333333333334,0.0,0
988,1,1,1,10,1,1,1,2,2,4,5,1,0,1,1,0,19,0,0,6,11,3,12,0,0,6,12,2,10,0,11,0,0.5,0.3333333333333333,0
989,1,8,2,6,1,1,1,13,28,10,2,1,1,0,1,0,19,0,0,6,10,5,12,0,0,6,19,2,13,0,12,0,0.8333333333333334,0.3333333333333333,0
990,1,8,1,12,1,1,1,1,3,10,3,1,0,1,0,0,18,0,0,7,7,7,14,0,0,8,11,8,16,0,16,0,1.0,1.0,1
991,1,1,1,8,1,1,1,3,3,3,3,1,0,1,0,0,18,0,0,6,8,6,12,0,0,6,8,5,14,0,12,0,1.0,0.8333333333333334,1
992,1,1,1,15,1,1,1,1,3,4,4,1,0,1,0,0,18,0,0,6,8,6,11,0,0,6,7,6,11,0,11,0,1.0,1.0,0
993,1,15,2,10,1,14,1,3,14,5,10,1,0,1,0,0,19,0,3,6,6,6,14,0,2,6,6,6,13,0,12,0,1.0,1.0,1
994,2,4,1,10,1,3,1,22,27,29,43,0,0,1,0,0,31,0,1,6,12,5,12,0,0,6,10,5,14,0,12,3,0.8333333333333334,0.8333333333333334,1
995,1,12,1,3,0,1,1,22,27,10,9,0,0,1,0,1,33,0,0,6,6,6,14,0,0,6,6,6,14,0,12,3,1.0,1.0,1
996,1,1,3,12,1,1,1,3,1,19,26,1,0,1,0,1,20,0,0,7,10,5,14,0,0,7,8,6,13,0,12,0,0.7142857142857143,0.8571428571428571,0
997,1,15,1,6,1,14,3,13,1,7,5,1,0,1,0,0,22,1,0,6,12,5,12,0,0,6,19,2,11,0,12,0,0.8333333333333334,0.3333333333333333,0
998,1,8,1,11,1,1,1,1,14,4,4,1,0,1,0,0,19,0,0,6,8,6,12,0,0,6,8,5,13,0,11,0,1.0,0.8333333333333334,1
999,1,1,3,5,1,1,1,19,24,1,1,1,0,1,0,0,18,0,0,6,6,6,12,0,0,6,6,6,13,0,7,2,1.0,1.0,0
1000,1,8,3,5,1,1,1,23,1,6,6,0,0,1,0,0,18,0,0,6,0,0,0,0,0,6,0,0,0,0,15,2,0.0,0.0,0
1001,1,1,5,14,1,1,1,13,28,10,10,1,0,0,0,0,18,0,0,6,0,0,0,0,0,6,0,0,0,0,8,1,0.0,0.0,0
1002,1,1,1,2,1,1,1,3,4,3,6,1,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0.0,0.0,1
1003,1,8,2,9,1,1,1,13,14,8,8,1,0,1,0,1,19,0,0,5,8,5,11,0,0,5,5,3,11,0,12,0,1.0,0.6,1
1004,1,8,2,10,1,1,1,1,3,4,5,1,0,1,0,0,18,0,0,6,6,6,16,0,0,6,7,6,17,0,11,0,1.0,1.0,0
1005,1,8,1,6,1,1,1,3,14,6,6,1,0,1,0,0,18,0,0,5,9,3,13,1,0,5,5,5,12,0,12,3,0.6,1.0,1
1006,1,8,6,12,1,1,1,22,27,10,7,1,0,1,0,1,18,0,0,8,8,7,15,0,0,8,8,7,15,0,12,3,0.875,0.875,1
1007,1,17,1,10,1,16,1,22,27,10,11,1,0,1,0,0,21,0,5,9,10,9,12,0,4,9,9,9,13,0,8,1,1.0,1.0,1
1008,1,1,1,12,1,1,1,13,27,6,6,0,0,1,0,1,18,0,0,8,8,7,14,0,0,8,8,7,14,0,12,3,0.875,0.875,1
1009,1,8,3,14,1,1,1,1,28,4,4,1,0,1,0,0,18,0,0,6,8,6,13,0,0,6,7,6,13,0,11,0,1.0,1.0,1
1010,1,1,2,12,1,1,1,13,14,10,11,1,0,1,0,0,18,0,0,7,10,7,13,0,0,8,13,6,13,0,15,2,1.0,0.75,1
1011,1,8,1,12,1,1,1,13,1,5,4,1,0,1,0,0,20,0,0,7,9,6,11,0,0,8,10,7,12,0,16,0,0.8571428571428571,0.875,1
1012,1,8,1,9,1,1,1,1,28,5,6,0,0,1,0,1,18,0,0,5,5,5,14,0,0,5,8,5,12,0,12,3,1.0,1.0,1
1013,1,1,2,15,1,1,1,13,1,5,6,1,0,1,0,0,18,0,0,6,0,0,0,0,0,6,0,0,0,0,11,0,0.0,0.0,0
1014,1,9,2,9,1,1,1,22,28,29,28,1,0,1,0,1,20,0,0,5,6,5,11,0,0,5,6,5,11,0,8,1,1.0,1.0,1
1015,1,8,1,11,1,1,1,13,14,10,9,1,0,1,0,0,20,0,0,6,6,6,12,0,0,6,6,6,12,0,12,0,1.0,1.0,1
1016,1,8,1,9,1,1,1,22,1,10,10,1,1,1,0,1,19,0,0,5,5,4,11,0,0,5,5,0,0,0,11,0,0.8,0.0,0
1017,1,16,1,5,1,1,1,3,1,4,6,0,0,1,0,1,19,0,5,11,11,11,13,0,5,11,11,11,12,0,11,0,1.0,1.0,1
1018,1,8,4,14,1,1,1,13,27,10,13,1,1,0,0,1,18,0,0,6,6,1,11,0,0,6,0,0,0,0,12,3,0.16666666666666666,0.0,0
1019,1,8,3,15,1,1,1,1,1,5,10,1,1,1,0,1,19,0,0,6,6,6,11,0,0,6,7,6,12,0,15,2,1.0,1.0,1
1020,1,1,2,12,1,1,1,1,28,5,8,1,0,1,0,1,20,0,0,8,8,8,12,0,0,8,8,8,12,0,9,0,1.0,1.0,1
1021,1,15,1,9,1,14,1,13,1,5,10,1,0,1,0,0,21,0,4,7,10,6,11,0,1,5,6,5,11,0,11,0,0.8571428571428571,1.0,1
1022,1,14,2,12,1,1,1,26,3,3,3,0,0,1,0,0,21,0,0,8,12,6,11,0,0,8,12,6,11,0,10,1,0.75,0.75,1
1023,1,8,1,5,1,1,1,23,28,10,10,0,0,1,0,0,20,0,0,6,6,6,14,0,0,6,7,6,13,0,11,0,1.0,1.0,1
1024,1,9,2,16,1,1,1,23,28,29,36,1,0,1,0,0,19,0,0,7,7,7,13,0,0,7,8,7,12,0,8,1,1.0,1.0,1
1025,1,8,3,6,1,1,1,1,14,5,12,0,0,0,0,0,21,0,0,5,8,2,11,0,0,5,7,2,10,0,7,2,0.4,0.4,0
1026,1,1,1,6,1,1,1,18,14,5,12,0,0,1,0,0,18,0,0,5,6,5,14,0,0,5,7,5,11,0,7,2,1.0,1.0,1
1027,1,1,5,11,1,1,1,13,27,10,10,0,0,1,0,1,19,0,0,6,8,5,11,0,0,6,7,5,12,0,8,1,0.8333333333333334,0.8333333333333334,1
1028,1,8,2,12,1,1,1,13,14,10,5,1,0,1,0,0,18,0,0,7,8,7,13,0,0,8,8,8,14,0,13,0,1.0,1.0,1
1029,1,1,4,12,1,1,1,1,1,10,10,1,0,1,0,1,19,0,0,8,8,7,13,0,0,8,8,7,13,0,12,3,0.875,0.875,1
1030,1,1,2,9,1,1,1,1,14,5,4,1,0,1,0,1,18,0,0,5,13,3,10,0,0,5,12,3,10,0,13,0,0.6,0.6,1
1031,1,1,1,16,1,1,1,13,27,6,8,0,0,1,0,1,18,0,0,6,11,4,12,0,0,6,8,4,10,0,15,2,0.6666666666666666,0.6666666666666666,0
1032,1,1,1,15,1,1,1,22,27,9,9,0,0,1,0,0,18,0,0,6,7,6,13,0,0,6,7,6,14,0,13,0,1.0,1.0,1
1033,1,8,1,6,1,1,1,1,27,10,10,1,0,1,0,1,18,0,0,5,7,4,13,0,0,5,8,5,15,0,10,1,0.8,1.0,1
1034,1,8,1,5,1,1,1,23,14,8,8,1,0,1,0,0,18,0,0,6,6,2,13,0,0,6,6,0,0,0,12,0,0.3333333333333333,0.0,0
1035,1,1,3,5,1,1,1,1,28,10,8,0,0,1,0,1,18,0,0,6,6,6,14,0,0,6,7,6,14,0,11,0,1.0,1.0,0
1036,1,8,1,10,1,1,1,1,28,10,8,0,0,1,0,0,18,0,0,6,0,0,0,0,0,6,0,0,0,0,11,0,0.0,0.0,0
1037,1,1,1,10,1,1,1,1,3,5,3,0,0,1,0,0,18,0,0,6,6,6,14,0,0,6,6,6,13,0,10,1,1.0,1.0,1
1038,1,13,1,6,1,1,1,1,28,5,10,1,0,1,0,1,20,0,1,2,2,2,12,0,1,6,11,6,12,0,13,0,1.0,1.0,1
1039,1,1,1,16,1,1,1,3,1,3,6,0,0,1,0,0,18,0,0,6,9,5,12,0,0,6,10,5,10,0,15,2,0.8333333333333334,0.8333333333333334,0
1040,1,8,4,5,1,1,1,1,14,5,6,1,0,1,0,0,18,0,0,6,8,5,11,0,0,6,7,5,10,1,16,0,0.8333333333333334,0.8333333333333334,1
1041,1,9,6,12,1,1,1,22,27,10,8,0,0,1,0,1,20,0,0,8,8,7,12,1,0,8,8,7,12,1,10,1,0.875,0.875,1
1042,4,14,1,14,1,1,1,22,27,10,7,0,0,1,0,0,40,0,4,8,8,8,11,0,3,7,12,5,11,0,9,0,1.0,0.7142857142857143,1
1043,1,1,6,12,1,1,1,23,28,10,10,1,0,1,0,1,18,0,0,7,11,6,11,0,0,8,11,7,12,0,15,2,0.8571428571428571,0.875,1
1044,1,1,5,11,1,1,1,13,14,5,8,1,0,1,0,0,19,0,0,6,9,5,11,0,0,6,12,5,12,0,13,0,0.8333333333333334,0.8333333333333334,1
1045,1,4,1,17,0,15,1,1,14,5,10,0,0,1,0,0,24,0,0,5,5,0,0,0,0,5,6,0,0,0,12,0,0.0,0.0,0
1046,1,1,3,15,1,1,1,3,28,3,11,1,0,1,0,0,19,0,0,6,8,6,13,0,0,6,7,6,13,0,10,1,1.0,1.0,0
1047,1,1,6,12,1,1,1,2,1,5,5,1,0,1,0,0,19,0,0,8,8,7,14,0,0,8,8,7,14,0,10,1,0.875,0.875,1
1048,1,1,1,12,1,1,1,1,14,10,7,1,0,1,0,1,20,0,0,7,8,6,12,0,0,8,9,7,12,0,11,0,0.8571428571428571,0.875,1
1049,1,1,1,12,1,1,1,23,28,6,6,0,0,1,0,0,18,0,0,7,7,7,15,0,0,8,8,8,16,0,12,0,1.0,1.0,1
1050,1,1,1,2,1,1,1,1,28,5,9,1,0,1,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0.0,0.0,1
1051,1,8,2,12,1,1,1,13,27,5,8,1,0,1,0,0,19,0,0,7,8,7,14,0,0,8,8,8,15,0,13,0,1.0,1.0,1
1052,1,8,3,12,1,1,1,3,3,5,6,1,0,1,0,0,18,0,0,7,8,7,14,0,0,8,8,8,15,0,13,0,1.0,1.0,0
1053,1,15,1,6,1,14,1,3,3,3,3,1,0,1,0,0,19,0,0,6,10,6,13,0,0,6,19,5,13,0,12,0,1.0,0.8333333333333334,1
1054,1,1,2,12,1,1,1,22,27,10,8,1,0,1,0,1,19,0,0,7,8,7,14,0,0,8,8,8,15,0,13,0,1.0,1.0,1
